"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"ADMECUADOR CIA. LTDA.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,1792267749001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA A GRANEL",,,028201210074675,1,18780641,2012-07-16,2012-06-18,2012-07-15,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000975,,4,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,581,750.00","175,750.00","2,862.97","1,760,363.00",,0.00,0.00,"3,700,000.00","3,700,000.00","3,700,000.00",,0.43,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"ADM INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"1,581,750.00","175,750.00","2,862.97","1,760,363.00","3,700,000.00","3,700,000.00",0.00,1.00,0.00,0.00,LOTE,ADUANA,"01904718: VEGA CORNEJO DANNY PATRICIO",MANDARIN,"REPRESENTACIONES MARITIMAS DEL ECUADOR R","AGENCIA NO REGULAR",,0000-00-00,"AFORO FISICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","PARQUE EMPRESARIAL COLON EDIFICIO EMPRESARIAL 2 PISO 3 OFIC.306",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SQM ECUADOR S.A.",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA",,,028201210074721,1,18780926,2012-07-16,2012-06-09,2012-07-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000917,,859992204,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,13.00,,"133,329.59","44,443.20",568.87,"178,341.67",,0.00,0.00,"370,360.00","371,139.97","371,139.97",,0.36,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"TRANSAMMONIA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"133,329.59","44,443.20",568.87,"178,341.67","370,360.00","371,139.97",0.00,390.00,0.00,0.00,BOLSA,ADUANA,"01904637: VARGAS RODRIGO JULIO DAVID","NEDLLOYD VALENTINA","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SQM ECUADOR S.A.",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA",,,028201210077043,1,18795280,2012-07-19,2012-06-13,2012-07-14,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000950,,557176291,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,12.00,,"125,856.00","41,952.00",536.99,"168,344.98",,0.00,0.00,"349,600.00","350,336.00","350,336.00",,0.36,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"TRANSAMMONIA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"125,856.00","41,952.00",536.99,"168,344.98","349,600.00","350,336.00",0.00,368.00,0.00,0.00,BOLSA,ADUANA,"01903863: RIVERA BAJAÑA JORGE RIGOBERTO","MAERSK NITEROI","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,1790252221001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201210077832,1,18801531,2012-07-23,2012-06-18,2012-07-15,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000975,,1,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,567,500.00","142,500.00",180.00,"1,710,180.00",,0.00,0.00,"3,000,000.00","3,000,000.00","3,000,000.00",,0.52,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"ADM INTERNATIONAL SA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"1,567,500.00","142,500.00",180.00,"1,710,180.00","3,000,000.00","3,000,000.00",0.00,1.00,0.00,0.00,LOTE,ADUANA,"01902170: HEREDIA LOPEZ MARIO FERNANDO",MANDARIN,"REPRESENTACIONES MARITIMAS DEL ECUADOR R","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","CALLE E8 S60-15 Y S60 PARQUE INDUSTRIAL SUR TURUBAMBA",,
"SOLVESA ECUADOR S.A","FERTILIZANTES AGRICOLAS  C. A.",,0990839557001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA-PERLADA,,,028201210083432,1,18844638,2012-08-06,2012-07-09,2012-08-04,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001053,,864069393,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,23.00,,"213,532.00","47,058.00",338.77,"260,928.77",,0.00,0.00,"506,000.00","508,024.00","508,024.00",,0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,KEYTRADE,,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"213,532.00","47,058.00",338.77,"260,928.77","506,000.00","508,024.00",0.00,"10,120.00",0.00,0.00,BOLSA,ADUANA,"01908462: TORRES TORRES SEGUNDO ARISTOBAL","MAERSK NIMES","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
"SOLVESA ECUADOR S.A","FERTILIZANTES AGRICOLAS  C. A.",,0990839557001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA",,,028201210084268,1,18849369,2012-08-07,2012-07-09,2012-08-04,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001053,,864069500,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",SWITZERLAND,SWITZERLAND,"ATPTE-ST. PETERBURG",MARITIMO,23.00,,"230,649.98","29,940.02",338.77,"260,928.77",,0.00,0.00,"506,000.00","508,024.00","508,024.00",,0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"230,649.98","29,940.02",338.77,"260,928.77","506,000.00","508,024.00",0.00,"10,120.00",0.00,0.00,BOLSA,ADUANA,"01905032: ZAMBRANO ZAMBRANO CARLOS EUGENIO","MAERSK NIMES","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
"MERCK C A","MERCK C.A.",,1790001024001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA EN PERLAS EMPROVE USP",,,055201210042849,51,18854018,2012-08-08,2012-08-04,2012-08-04,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,007348,,0FRA22021516,QUITO,GERMANY,GERMANY,GERMANY,DEFRA-FRANKFURT/MAIN,AEREA,0.00,,153.17,8.61,0.56,162.34,,0.00,0.00,1.15,1.50,1.50,,102.11,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MERCK KGAA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"22,216.93","4,774.81",80.98,"27,072.72",641.60,832.00,0.00,99.00,0.00,0.00,"PAQUETE («PARCEL»)",ADUANA,"01900013: ALAIRE CIA. LTDA.",5260,"KUEHNE & NAGEL","MARTINAIR HOLLAND N.V.",,0000-00-00,"AFORO DOCUMENTAL","5231-VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICIN","AVENIDA ELOY ALFARO N34 194 Y CATALINA ALDAZ EDIFICIO CORPORATIVO 194 PISO 8",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","FERTILIZANTES AGRICOLAS  C. A.",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA",,,028201210086799,1,18866726,2012-08-14,2012-07-15,2012-08-11,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001090,,557423036,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,1.00,,"10,572.55","3,534.00",45.14,"14,151.69",,0.00,0.00,"29,450.00","29,512.00","29,512.00",,0.36,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"TRANSAMMONIA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"10,572.55","3,534.00",45.14,"14,151.69","29,450.00","29,512.00",0.00,31.00,0.00,0.00,BOLSA,ADUANA,"01904637: VARGAS RODRIGO JULIO DAVID","MAERSK NIAGARA","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"DELCORP S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA","DELCORP S.A.",0991265414001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201210087163,1,18868469,2012-08-14,2012-07-27,2012-08-27,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001194,,5,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"2,066,939.50","204,782.64","6,735.87","2,278,458.00",,0.00,0.00,"4,266,305.00","4,266,305.00","4,266,305.00",,0.48,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"2,066,939.50","204,782.64","6,735.87","2,278,458.00","4,266,305.00","4,266,305.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS GRANULARES (GRANOS)",ADUANA,"A0000006: MACOBSA S.A.",,"INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0991352937001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201210087251,1,18868869,2012-08-14,2012-07-11,2012-08-10,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001127,,2,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,495,857.00","191,400.00","6,291.78","1,693,548.75",,0.00,0.00,"3,300,000.00","3,300,000.00","3,300,000.00",,0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"1,495,857.00","191,400.00","6,291.78","1,693,548.75","3,300,000.00","3,300,000.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01900730: BENITEZ CONTRERAS PABLO MARIANO",ROMEA,"CARVIGO S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","AV. SAN JUAN BOSCO Y LA N GUASMO FERTISA (VIA PUERTO MARITIMO)",,
"AGRIPAC S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201210089927,1,18885927,2012-08-21,2012-07-27,2012-08-21,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001194,,6,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,601,231.12","158,400.00","2,655.78","1,762,286.88",,0.00,0.00,"3,300,000.00","3,300,000.00","3,300,000.00",,0.49,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"1,601,231.12","158,400.00","2,655.78","1,762,286.88","3,300,000.00","3,300,000.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS FINAS (POLVOS)",ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE",,"INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"UNIDAD NACIONAL DE ALMACENAMIENTO UNA","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,1768137330001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201210093139,1,18906761,2012-08-27,2012-07-27,2012-08-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001133,,001,"GUAYAQUIL MARITIMO",VENEZUELA,VENEZUELA,VENEZUELA,"ZZZZZ-PUERTO DESCONOCIDO",MARITIMO,0.00,,"5,672,901.00","812,676.06","12,971.15","6,498,548.00",,0.00,0.00,"13,192,793.00","13,192,793.00","13,192.79",,430.00,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"PETROQUIMICA DE VENE",,"Importaciones del Estado, Junta Beneficencia, Solca,  COPCI, Art 125 d).",NUEVO,,ECUADOR,"5,672,901.00","812,676.06","12,971.15","6,498,548.00","13,192,793.00","13,192,793.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01903476: PAREDES VINUEZA SEGUNDO BENJAMIN","ADMIRAL BULKER","BBCECUADOR ANDINO C. LTDA.","BBC CHARTERING & LOGISTICS",,0000-00-00,"AFORO DOCUMENTAL",,"ELOY ALARO N30-350 Y AV. AMAZONAS PISO 8",,
"FERMAGRI S.A.","FERTILIZANTES AGRICOLAS  C. A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201210093232,1,18907183,2012-08-27,2012-07-28,2012-08-25,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001166,,864187348,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,17.00,,"222,669.41","14,297.00",947.87,"237,914.27",,0.00,0.00,"489,600.00","490,688.00","490,688.00",,0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NITRON INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"222,669.41","14,297.00",947.87,"237,914.27","489,600.00","490,688.00",0.00,544.00,0.00,0.00,BOLSA,ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK NEINBURG","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.","FERTILIZANTES AGRICOLAS  C. A.",,1790580202001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201210093635,1,18909663,2012-08-28,2012-07-29,2012-08-25,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001166,,864187371,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,17.00,,"193,392.00","34,272.00",435.60,"228,099.59",,0.00,0.00,"489,600.00","490,688.00","490,688.00",,0.39,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NITRON INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"193,392.00","34,272.00",435.60,"228,099.59","489,600.00","490,688.00",0.00,544.00,0.00,0.00,BOLSA,ADUANA,"01909416: LUIS FERNANDO PROANO ADRIAN","MAERSK NEINBURG","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERMAGRI S.A.","MINISTERIO DE EDUCACION Y CULTURA",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201210095894,1,18929264,2012-09-03,2012-07-28,2012-09-01,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001233,,0342510106,"GUAYAQUIL MARITIMO",CHINA,CHINA,CHINA,CNTAO-QINGDAO,MARITIMO,3.00,,"28,200.00","7,680.00",143.52,"36,023.52",,0.00,0.00,"60,000.00","60,000.00","60,000.00",,0.47,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"SHANDONG GOLD MONA I",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"28,200.00","7,680.00",143.52,"36,023.52","60,000.00","60,000.00",0.00,"6,315.00",0.00,0.00,BOLSA,ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO","ALEXANDRA P","MARGLOBAL S.A. (AGENCIA MARITIMA GLOBAL)","WAN HAI LINES LTDA.",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA",,,028201210096089,1,18930342,2012-09-03,2012-07-27,2012-09-03,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001194,,4,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,276,000.00","132,000.00","4,505.60","1,412,505.62",,0.00,0.00,"2,750,000.00","2,750,000.00","2,750,000.00",,0.46,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"1,276,000.00","132,000.00","4,505.60","1,412,505.62","2,750,000.00","2,750,000.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01904637: VARGAS RODRIGO JULIO DAVID",,"INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"BRENNTAG ECUADOR S.A.","MINISTERIO DE EDUCACION Y CULTURA",,0990005087001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201210098829,1,18950009,2012-09-10,2012-08-07,2012-09-08,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001227,,557632308,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,18.00,,"266,243.12","17,848.36",625.05,"284,716.53",,0.00,0.00,"509,250.00","511,966.00","511,966.00",,0.52,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"(178937) HCI CHEMICA",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"266,243.12","17,848.36",625.05,"284,716.53","509,250.00","511,966.00",0.00,679.00,0.00,0.00,BOLSA,ADUANA,"A0000006: MACOBSA S.A.","MAERSK NITEROI","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"FERMAGRI S.A.","MINISTERIO DE EDUCACION Y CULTURA",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201210101401,1,18964400,2012-09-14,2012-08-11,2012-09-08,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001227,,864337428,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","ATPTE-ST. PETERBURG",MARITIMO,37.00,,"432,481.50","30,838.49","1,853.28","465,173.28",,0.00,0.00,"990,000.00","990,220.00","990,220.00",,0.44,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AGRO & COMMODITY TRA",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"432,481.50","30,838.50","1,853.28","465,173.28","990,000.00","990,220.00",0.00,"1,101.00",0.00,0.00,BOLSA,ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK NITEROI","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
