"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PRILLED UREA IN BULK",NITRON,"SIN MODELO",02820241000269383,1,,2024-02-07,2023-12-15,2024-02-14,2024-02-07,2024-02-07,2024-02-21,"IMPORTACION A CONSUMO",,CEC202477890008,CEC20247789000800070000,9A,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","451,209.00",0.00,862.69,"452,071.69",I-23-0006379,"451,209.00","617,071.69","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.27,"1,650,000.00",KG,0.27,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"451,209.00",0.00,862.69,"452,071.69","1,650,000.00",0.00,"617,071.69",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","GENCO PYRENEES","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR","SIN MARCA","SIN MODELO",02820241000282034,1,,2024-02-08,2023-12-15,2024-02-14,2024-02-08,2024-02-09,2024-02-21,"IMPORTACION A CONSUMO",,CEC202477890008,CEC20247789000800080000,1,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,577,840.00",0.00,"1,728.87","1,579,568.88",I-23-0006524,"1,577,840.00","2,129,568.75","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",0.29,"5,500.00",TM,286.88,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,577,840.00",0.00,"1,728.87","1,579,568.88","5,500,000.00",0.00,"2,129,568.75",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","GENCO PYRENEES","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","MAROSAL-ROSALES PRADO MAYDA MATILDE",0000-00-00,"AFORO FISICO INTRUSIVO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA A GRANEL, PRILLED UREA IN BULK","SIN MARCA","SIN MODELO",02820241000284568,1,,2024-02-09,2023-12-15,2024-02-14,2024-02-09,2024-02-09,2024-02-21,"IMPORTACION A CONSUMO",,CEC202477890008,CEC20247789000800030000,7,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,530,595.00",0.00,"1,690.48","1,532,285.50",I-23-0006503,"1,530,595.00","2,082,285.50","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",0.28,"5,500.00",TM,278.29,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,530,595.00",0.00,"1,690.48","1,532,285.50","5,500,000.00",0.00,"2,082,285.50",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","GENCO PYRENEES","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820241000287079,1,,2024-02-09,2023-12-15,2024-02-14,2024-02-09,2024-02-09,2024-02-21,"IMPORTACION A CONSUMO",,CEC202477890008,CEC20247789000800040000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,488,300.00",0.00,"5,403.48","1,493,703.50",I-23-0006378,"1,488,300.00","2,043,703.50","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",0.27,"5,500.00",TM,270.60,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,488,300.00",0.00,"5,403.48","1,493,703.50","5,500,000.00",0.00,"2,043,703.50",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.","GENCO PYRENEES","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820241000287102,1,,2024-02-09,2023-12-15,2024-02-14,2024-02-09,2024-02-09,2024-02-21,"IMPORTACION A CONSUMO",,CEC202477890008,CEC20247789000800060000,4A,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","418,500.00",0.00,"5,580.00","424,080.00",I-24-0000175,"418,500.00","563,580.00","1,395,000.00",0.00,"1,395,000.00","KILOGRAMO BRUTO",0.30,"1,395.00",TM,300.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"418,500.00",0.00,"5,580.00","424,080.00","1,395,000.00",0.00,"563,580.00",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.","GENCO PYRENEES","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000516253,1,,2024-03-11,2023-12-23,2024-03-17,2024-04-30,0000-00-00,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900070000,4P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,294,429.25",0.00,"1,774.90","1,296,204.12",I-23-0006367,"1,294,429.25","1,738,275.62","4,420,714.00",0.00,"4,420,714.00","KILOGRAMO BRUTO",0.29,"4,420.71",TM,292.81,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,948,311.12",0.00,"2,761.80","1,951,072.88","6,631,071.00",0.00,"2,614,883.50",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000516253,2,,2024-03-11,2023-12-23,2024-03-17,2024-04-30,0000-00-00,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900070000,4P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","212,599.05",0.00,338.76,"212,937.81",I-24-0000629,"212,599.05","283,970.59","703,295.00",0.00,"703,295.00","KILOGRAMO BRUTO",0.30,703.30,TM,302.29,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000516253,3,,2024-03-11,2023-12-23,2024-03-17,2024-04-30,0000-00-00,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900070000,4P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","441,282.81",0.00,648.14,"441,930.97",I-24-0000120,"441,282.81","592,637.19","1,507,062.00",0.00,"1,507,062.00","KILOGRAMO BRUTO",0.29,"1,507.06",TM,292.81,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR","SIN MARCA","SIN MODELO",02820241000516430,1,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900030000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,163,431.50",0.00,0.00,"1,163,431.50",G01-00667,"1,163,431.50","1,552,281.50","3,850,000.00",0.00,"3,850,000.00","KILOGRAMO BRUTO",0.30,"3,850.00",TM,302.19,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"2,088,035.00",0.00,0.00,"2,088,035.00","7,165,536.00",0.00,"2,810,185.00",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA, UREA PERLADA","SIN MARCA","SIN MODELO",02820241000516430,2,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900030000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","460,135.50",0.00,0.00,"460,135.50",G01-00672,"462,301.75","626,785.50","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.28,"1,650.00",TM,278.87,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA, UREA PERLADA","SIN MARCA","SIN MODELO",02820241000516430,3,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900030000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","460,135.50",0.00,0.00,"460,135.50",G01-00673,"462,301.75","626,785.50","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.28,"1,650.00",TM,278.87,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA, UREA PERLADA","SIN MARCA","SIN MODELO",02820241000516430,4,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900030000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","2,166.26",0.00,0.00,"2,166.26",G01-00672,"462,301.75","2,166.28","7,768.00",0.00,"7,768.00","KILOGRAMO BRUTO",0.28,7.77,TM,278.87,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA, UREA PERLADA","SIN MARCA","SIN MODELO",02820241000516430,5,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900030000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","2,166.26",0.00,0.00,"2,166.26",G01-00673,"462,301.75","2,166.28","7,768.00",0.00,"7,768.00","KILOGRAMO BRUTO",0.28,7.77,TM,278.87,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, PRILLED UREA IN BULK",NITRON,"SIN MODELO",02820241000533387,1,,2024-03-13,2023-12-23,2024-03-17,2024-03-13,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900020000,1P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","951,160.69",0.00,"1,795.80","952,956.50",I-23-0006461,"951,160.69","1,284,510.00","3,315,535.00",0.00,"3,315,535.00","KILOGRAMO BRUTO",0.29,"3,315,535.00",KG,0.29,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"951,160.69",0.00,"1,795.80","952,956.50","3,315,535.00",0.00,"1,284,510.00",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULADA, GRANULAR UREA IN BULK",NITRON,"SIN MODELO",02820241000533408,1,,2024-03-13,2023-12-23,2024-03-17,2024-03-13,2024-03-13,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900010000,1G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","876,710.50",0.00,"1,640.39","878,350.88",I-23-0006460,"876,710.50","1,173,350.88","2,950,000.00",0.00,"2,950,000.00","KILOGRAMO BRUTO",0.30,"2,950,000.00",KG,0.30,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"876,710.50",0.00,"1,640.39","878,350.88","2,950,000.00",0.00,"1,173,350.88",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
