"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK","SIN MARCA","SIN MODELO",02820231000524900,1,,2023-04-12,2023-02-28,2023-04-16,2023-05-31,0000-00-00,2023-04-19,"IMPORTACION A CONSUMO",,CEC202377890030,CEC20237789003000020000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05904088-QC TERMINALES ECUADOR S. A. QCTE","684,347.31",0.00,902.52,"685,249.88",I-23-0000803,"684,347.31","685,249.88","2,200,120.00",0.00,"2,200,120.00","KILOGRAMO BRUTO",0.31,"2,200.12",TM,311.05,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI â Reformado por el Art. 24 de la Ley OrgÃ¡nica de SimplificaciÃ³n y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"684,347.31",0.00,902.52,"685,249.88","2,200,120.00",0.00,"685,249.88",0.00,0.00,"143,007.80",,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","ATLANTIC OCEAN","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","UREA PRILADA A GRANEL","SIN MODELO",02820231000532208,1,,2023-04-14,2023-02-28,2023-04-16,2023-04-14,2023-04-14,2023-04-19,"IMPORTACION A CONSUMO",,CEC202377890030,CEC20237789003000010000,8,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05904088-QC TERMINALES ECUADOR S. A. QCTE","1,023,000.00",0.00,"2,896.50","1,025,896.50",I-23-0000810,"1,023,000.00","1,025,896.50","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.31,"3,300.00",TM,310.00,"kg, Kilogramo",0.00,DOL,NITRON,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI â Reformado por el Art. 24 de la Ley OrgÃ¡nica de SimplificaciÃ³n y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,023,000.00",0.00,"2,896.50","1,025,896.50","3,300,000.00",0.00,"1,025,896.50",0.00,0.00,"214,500.00",,,"01777880: ALBARRACIN S.A.","ATLANTIC OCEAN","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, GRANULAR",NITRON,"SIN MODELO",02820231000538419,1,,2023-04-15,2023-03-28,2023-04-19,2023-04-15,2023-04-17,2023-04-23,"IMPORTACION A CONSUMO",,CEC202377890029,CEC20237789002900030000,6,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","612,258.44",0.00,"1,028.68","613,287.12",I-23-0001316,"612,258.44","613,287.12","1,884,800.00",0.00,"1,884,800.00","KILOGRAMO BRUTO",0.32,"1,884,800.00",KG,0.32,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI â Reformado por el Art. 24 de la Ley OrgÃ¡nica de SimplificaciÃ³n y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"612,258.44",0.00,"1,028.68","613,287.12","1,884,800.00",0.00,"613,287.12",0.00,0.00,"122,512.00",,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","ATLANTIC OCEAN","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, A GRANEL",NITRON,"SIN MODELO",02820231000538429,1,,2023-04-15,2023-03-28,2023-04-19,2023-04-15,2023-04-17,2023-04-23,"IMPORTACION A CONSUMO",,CEC202377890029,CEC20237789002900040000,10,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","675,608.06",0.00,"1,135.11","676,743.19",I-23-0000811,"675,608.06","676,743.19","2,079,818.00",0.00,"2,079,818.00","KILOGRAMO BRUTO",0.32,"2,079,818.00",KG,0.32,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI â Reformado por el Art. 24 de la Ley OrgÃ¡nica de SimplificaciÃ³n y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"675,608.06",0.00,"1,135.11","676,743.19","2,079,818.00",0.00,"676,743.19",0.00,0.00,"135,188.17",,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","ATLANTIC OCEAN","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"SOLVESA ECUADOR S.A",,,0990839557001,"SOLVESA ECUADOR S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, UREA",SMARCA,SMODELO,02820231000546614,1,,2023-04-16,2023-02-28,2023-04-16,2023-04-16,2023-04-16,2023-04-19,"IMPORTACION A CONSUMO",,CEC202377890030,CEC20237789003000030000,11,"GUAYAQUIL MARITIMO",FINLAND,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05904088-QC TERMINALES ECUADOR S. A. QCTE","215,820.00",0.00,258.72,"216,078.72",I-23-0000804,"215,820.00","216,078.72","660,000.00",0.00,"660,000.00","KILOGRAMO BRUTO",0.33,"660,000.00",KG,0.33,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI â Reformado por el Art. 24 de la Ley OrgÃ¡nica de SimplificaciÃ³n y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"215,820.00",0.00,258.72,"216,078.72","660,000.00",0.00,"216,078.72",0.00,0.00,"42,900.00",,,"01777779: JIMENEZ QUIROZ BORIS LENIN","ATLANTIC OCEAN","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
"AGRICOLA Y JARDINERIA BORITA S.A.",,,0992328983001,"AGRICOLA Y JARDINERIA BORITA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FORZA PASTILLAS, REF. 03450020","FERCON S.A.","FOLLAJE 45-0-0",07320231000551690,4,,2023-04-17,2023-04-01,2023-04-04,2023-04-17,2023-04-18,2023-04-19,"IMPORTACION A CONSUMO",,CEC202377840086,CEC20237784008600010000,CO001892,TULCAN,COLOMBIA,COLOMBIA,COLOMBIA,"YMB  -MERRITT-MERRITT AIRPORT",CARRETERA,0.00,"05906012-BODEGAS PRIVADAS TERAN CIA. LTDA.","1,256.91",0.00,3.67,"1,260.58",FCSA43629,"35,287.29","1,260.58",46.80,0.00,46.80,"KILOGRAMO BRUTO",26.86,720.00,CAJ,1.75,"kg, Kilogramo",0.00,DOL,"FERCON S.A.",CPT,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"35,287.29",0.00,355.87,"35,643.16","4,733.51",0.00,"35,643.16",0.00,0.00,300.00,,,"01904998: YEPEZ NARVAEZ MIGUEL RODRIGO",PCC3506,,"04777784-TRANSPORTE INTERNACIONAL DE CARGA JCORARNAVI S. A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","GUAYAS / GUAYAQUIL / TARQUI / AV. QUINTA 131 Y CALLE PRIMERA - COLINAS",,
"ROGEL JIMENEZ JAIME ENRIQUE",,,1102305461001,"ROGEL JIMENEZ JAIME ENRIQUE",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO AGRICOLA 46 POR CIENTO, UREA PERLADA PARA USO AGRICOLA 46 POR CIENTO",FERTIUREA,"300 BOLSAS DE 50KG",10920231000569608,1,,2023-04-20,2023-04-18,2023-04-20,2023-04-20,2023-04-20,0000-00-00,"IMPORTACION A CONSUMO",,CEC202379040049,CEC20237904004930560000,0003056,"LOJA MACARA",PERU,PERU,PERU,,CARRETERA,0.00,"28000109-DESCARGA DIRECTA Y LUGARES NO HABILITADOS","8,580.00",350.00,71.13,"9,001.13",E001-156,"13,527.00","8,651.13","15,000.00",0.00,"15,050.00","KILOGRAMO BRUTO",0.57,15.00,TM,572.00,"kg, Kilogramo",0.00,DOL,"CERES PERU S.A.",FCA,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"13,527.00",700.00,142.27,"14,369.27","32,000.00",0.00,"13,669.27",0.00,0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",D2I793,,"04777904-AGREDA FERNANDEZ SORAYA ALEXANDRA",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"LOJA / ZAPOTILLO / ZAPOTILLO / LOJA SN Y LAS PALMERAS",,
"BRENNTAG ECUADOR S.A.",,,0990005087001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR BULK","SIN MARCA","SIN MODELO",02820231000658270,1,,2023-05-04,2023-03-17,2023-06-01,2023-06-30,2023-06-01,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890044,CEC20237789004400030000,5,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","702,290.25",0.00,"7,022.90","709,313.12",39746,"702,290.25","710,366.12","2,025,000.00",0.00,"2,025,000.00","KILOGRAMO BRUTO",0.35,"2,025.00",TM,346.81,"kg, Kilogramo",0.00,DOL,"BRENNTAG LATIN AMERICA INC.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"702,290.25",0.00,"7,022.90","709,313.12","2,025,000.00",0.00,"710,366.12",0.00,0.00,"135,675.00",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",GABRIELLA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, UREA PRILADA",SM,"UREA PRILADA",03720231000695750,1,,2023-05-10,2023-04-10,2023-05-20,2023-05-10,2023-05-11,2023-05-20,"IMPORTACION A CONSUMO",,CEC202377845460,CEC20237784546000010000,3,MANTA,"RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777778-TERMINAL PORTUARIO DE MANTA TPM S.A.","2,807,500.00",0.00,0.00,"2,807,500.00",CI-100423-FC-FM-1,"2,807,500.00","2,812,500.00","10,000,000.00",0.00,"10,000,000.00","KILOGRAMO BRUTO",0.28,"10,000.00",TM,280.75,"kg, Kilogramo",0.00,DOL,"FERTCOM L.L.C.FZ",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"2,807,500.00",0.00,0.00,"2,807,500.00","10,000,000.00",0.00,"2,812,500.00",0.00,0.00,"810,000.00",,,"01777783: SERVICIO DE CARGA VICDELCARGO S.A.","30 AGUSTOS M","07908255-AGENCIA MARITIMA GLOBAL MARGLOBAL SA","02777784-AGENCIA MARITIMA GLOBAL MARGLOBAL SA",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR",SM,"UREA GRANULAR",03720231000699002,1,,2023-05-10,2023-04-10,2023-05-20,2023-05-11,2023-05-11,2023-05-20,"IMPORTACION A CONSUMO",,CEC202377845460,CEC20237784546000030000,5,MANTA,"RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777778-TERMINAL PORTUARIO DE MANTA TPM S.A.","228,744.00",0.00,0.00,"228,744.00",CI-100423-FC-FM-4,"228,744.00","229,144.00","800,000.00",0.00,"800,000.00","KILOGRAMO BRUTO",0.29,800.00,TM,285.93,"kg, Kilogramo",0.00,DOL,"ACRON SWITZERLAND AG",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"228,744.00",0.00,0.00,"228,744.00","800,000.00",0.00,"229,144.00",0.00,0.00,"64,800.00",,,"01777783: SERVICIO DE CARGA VICDELCARGO S.A.","30 AGUSTOS M","07908255-AGENCIA MARITIMA GLOBAL MARGLOBAL SA","02777784-AGENCIA MARITIMA GLOBAL MARGLOBAL SA",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"BRENNTAG ECUADOR S.A.",,,0990005087001,"BRENNTAG ECUADOR SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR BULK","SIN MARCA","SIN MODELO",02820231000697927,1,,2023-05-11,2023-03-31,2023-05-16,2023-06-30,2023-06-01,2023-05-18,"IMPORTACION A CONSUMO",,CEC202377890046,CEC20237789004600020000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","217,598.00",0.00,"2,175.98","219,773.98",39747,"217,598.00","220,113.98","700,000.00",0.00,"700,000.00","KILOGRAMO BRUTO",0.31,700.00,TM,310.85,"kg, Kilogramo",0.00,DOL,"BRENNTAG LATIN AMERICA INC.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"217,613.55",0.00,"2,176.14","219,789.69","700,050.00",0.00,"220,129.70",0.00,0.00,"53,203.80",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",SEAHARMONY,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"BRENNTAG ECUADOR S.A.",,,0990005087001,"BRENNTAG ECUADOR SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR BULK","SIN MARCA","SIN MODELO",02820231000697927,2,,2023-05-11,2023-03-31,2023-05-16,2023-06-30,2023-06-01,2023-05-18,"IMPORTACION A CONSUMO",,CEC202377890046,CEC20237789004600020000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L",15.54,0.00,0.16,15.70,,0.00,15.72,50.00,0.00,50.00,"KILOGRAMO BRUTO",0.31,0.05,TM,310.80,"kg, Kilogramo",0.00,DOL,"BRENNTAG LATIN AMERICA INC.",,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",SEAHARMONY,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, NINGUNA",SM,"SIN MODELO,",02820231000700725,1,,2023-05-11,2023-03-31,2023-05-18,2023-05-11,2023-05-11,2023-05-22,"IMPORTACION A CONSUMO",,CEC202377890047,CEC20237789004700010000,8,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,207,135.75",0.00,"1,199.90","1,208,335.62",20230331-C-GU-AGR-1,"1,207,135.75","1,210,397.75","4,124,140.00",0.00,"4,124,140.00","KILOGRAMO BRUTO",0.29,"4,124.14",TM,292.70,"kg, Kilogramo",0.00,DOL,"XIN YU(SANYA) INTERNATIONAL TRADING CO LTD",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,207,135.75",0.00,"1,199.90","1,208,335.62","4,124,140.00",0.00,"1,210,397.75",0.00,0.00,"313,434.63",,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",SEAHARMONY,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, PARA USO AGRICOLA",FERTCOM,"SIN MODELO",02820231000704733,1,,2023-05-12,2023-03-31,2023-05-16,2023-05-12,2023-05-12,2023-05-16,"IMPORTACION A CONSUMO",,CEC202377890046,CEC20237789004600010000,7,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","885,348.69",0.00,"2,990.24","888,338.94",CI-010423-FC-QM-1,"885,348.69","889,839.19","3,000,470.00",0.00,"3,000,000.00","KILOGRAMO BRUTO",0.30,"3,000.47",TM,295.07,"kg, Kilogramo",0.00,DOL,"FERTCOM L.L.C.-FZ",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"885,348.69",0.00,"2,990.24","888,338.94","3,000,470.00",0.00,"889,839.19",0.00,0.00,"228,035.72",,,"01777833: CORADUANAS",SEAHARMONY,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","AARMIJOS-ARMIJOS ROMERO ANDREA ELIZABETH",0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, PRILADA","SIN MARCA","SIN MODELO",02820231000734968,1,,2023-05-18,2023-04-10,2023-05-30,2023-05-18,2023-05-18,2023-06-05,"IMPORTACION A CONSUMO",,CEC202377890051,CEC20237789005100010000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,266,336.62",0.00,"1,723.90","1,268,060.62",CI-180423-FC-FRTS-1,"1,266,336.62","1,268,060.62","4,518,270.00",0.00,"4,518,270.00","KILOGRAMO BRUTO",0.28,"4,518.27",TM,280.27,"kg, Kilogramo",0.00,DOL,"FERTCOM L.L.C",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,266,336.62",0.00,"1,723.90","1,268,060.62","4,518,270.00",0.00,"1,268,060.62",0.00,0.00,"356,400.00",,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
